On_h_16,11110000000000000000000000000000000011111001001000000010,00000000000000000000000000000000000011111101001000000001,11110000010000010000000001110001101111110000001000000001
Set_a_24,11110000000000000000000000000000000011111001001000000010,11110000100000011000000001110001101111101111001000000001
Set_d_24_16,11110000000000000000000000000000000011111001001000000010,11110000001000011000000001110001101111101111001000000001
Set_h_16,11110000000000000000000000000000000011111001001000000010,11110000010000010000000001110001101111110000001000000001
Set_c_16,11110000000000000000000000000000000011111001001000000010,11110000000100010000000001110001101111110000001000000001
Set_a_16,11110000000000000000000000000000000011111001001000000010,11110000100000010000000001110001101111110000001000000001
Set_f_16,11110000000000000000000000000000000011111001001000000010,11110000001100011000000001110001101111101110001000000001
